,fecha,centro,almacen,tipo_stock,material,cantidad_teorica,cantidad_contada,stock_diferencia,impacto_valor,diferencia_absoluta,diferencia_porcentual,impacto_economico_abs
10454,2026-03-12,R241,MP01,Almacén,2005265,0.163,678.0,677.837,2687290.0,677.837,415850.9202453987,2687290.0
10456,2026-03-12,R241,MP01,Almacén,2005285,4219.463,4000.0,-219.463,9219.0,219.463,5.201206883435168,9219.0
10480,2026-03-12,R241,MP01,Almacén,2007001,999.419,1088.0,88.581,3356247.0,88.581,8.863249547987381,3356247.0
10482,2026-03-12,R241,MP01,Almacén,2007007,769.0,757.0,-12.0,599032.0,12.0,1.5604681404421328,599032.0
10484,2026-03-12,R241,MP01,Almacén,2007008,151416.633,135000.0,-16416.633,1398683.0,16416.633,10.842027506978049,1398683.0
10486,2026-03-12,R241,MP01,Almacén,2007012,626.361,1000.0,373.639,15678.0,373.639,59.65234106210316,15678.0
10488,2026-03-12,R241,MP01,Almacén,2007031,36.0,0.0,-36.0,296762.0,36.0,100.0,296762.0
10490,2026-03-12,R241,MP01,Almacén,2007034,157.035,120.0,-37.035,551821.0,37.035,23.583914413984143,551821.0
10492,2026-03-12,R241,MP01,Almacén,2007036,7563.888,7500.0,-63.888,506.0,63.888,0.8446449762344445,506.0
10508,2026-03-12,R241,MP01,Almacén,2007502,1147.0,1128.0,-19.0,546749.0,19.0,1.6564952048823016,546749.0
10518,2026-03-12,R241,MP01,Almacén,2007590,548.629,432.0,-116.629,2152125.0,116.629,21.258263781170882,2152125.0
10520,2026-03-12,R241,MP01,Almacén,2007592,645.739,559.0,-86.739,1575510.0,86.739,13.432516852784174,1575510.0
10524,2026-03-12,R241,MP01,Almacén,2007940,19540.928,17842.0,-1698.928,1229060.0,1698.928,8.694203264041505,1229060.0
10526,2026-03-12,R241,MP01,Almacén,2007941,9648.0,8906.0,-742.0,539798.0,742.0,7.690713101160862,539798.0
10528,2026-03-12,R241,MP01,Almacén,2007942,7303.201,7060.0,-243.201,177209.0,243.201,3.3300603392950574,177209.0
10530,2026-03-12,R241,MP01,Almacén,2007943,5341.207,7194.0,1852.793,1333120.0,1852.793,34.68865745139628,1333120.0
10546,2026-03-12,R241,MP01,Almacén,2008161,3113.758,3000.0,-113.758,98479.0,113.758,3.653398883278662,98479.0
10548,2026-03-12,R241,MP01,Almacén,2008162,10737.392,9532.0,-1205.392,1073600.0,1205.392,11.226115242882072,1073600.0
10552,2026-03-12,R241,MP01,Almacén,2008208,2237.357,2264.0,26.643,23504.0,26.643,1.1908247096909435,23504.0
10562,2026-03-12,R241,MP01,Almacén,2008650,3743.674,3514.0,-229.674,209624.0,229.674,6.1349893179801445,209624.0
10564,2026-03-12,R241,MP01,Almacén,2008964,316.615,1560.0,1243.385,944320.0,1243.385,392.7119687949086,944320.0
10568,2026-03-12,R241,MP01,Almacén,2008967,5015.477,5280.0,264.523,199994.0,264.523,5.274134444241296,199994.0
10570,2026-03-12,R241,MP01,Almacén,2008968,10773.756,10292.0,-481.756,366585.0,481.756,4.47156961787514,366585.0
10613,2026-03-12,R241,BDEX,Almacén,2007592,2141.32,2141.3,-0.02,363.0,0.02,0.0009340033250518372,363.0
10791,2026-03-12,R241,FB01,Almacén,BARBT410001,559.548,259.447,-300.101,69290621.0,300.101,53.63275357967502,69290621.0
10793,2026-03-12,R241,FB01,Almacén,CWSEU410001,205810.775,258204.0,52393.225,18075663.0,52393.225,25.4569883428115,18075663.0
10795,2026-03-12,R241,FB01,Almacén,PASTA410001,786.914,894.659,107.745,35864432.0,107.745,13.692093418086348,35864432.0
10797,2026-03-12,R241,FB01,Almacén,TRITU410001,11.982,10.671,-1.311,34833.0,1.311,10.941412118177265,34833.0
10951,2026-03-12,R241,MP01,Almacén,1007039,24156.414,24238.002,81.588,108749.0,81.588,0.33774880659024964,108749.0
10953,2026-03-12,R241,MP01,Almacén,1007042,281.483,287.373,5.89,362348.0,5.89,2.092488711574056,362348.0
10957,2026-03-12,R241,MP01,Almacén,1007131,11599.581,11666.999,67.418,174801.0,67.418,0.5812106489018871,174801.0
10959,2026-03-12,R241,MP01,Almacén,1007151,527002.963,526991.0,-11.963,3921.0,11.963,0.0022700062124698145,3921.0
10961,2026-03-12,R241,MP01,Almacén,1007152,22752.113,22799.998,47.885,119690.0,47.885,0.21046396877511991,119690.0
10967,2026-03-12,R241,MP01,Almacén,1008433,29947.0,27332.0,-2615.0,4750866.0,2615.0,8.732093364944737,4750866.0
11001,2026-03-12,R241,FB01,Almacén,BASEC410001,3202.396,3204.9,2.504,12370.0,2.504,0.07819145414870615,12370.0
11003,2026-03-12,R241,FB01,Almacén,BASEN410001,30620.512,30034.419,-586.093,2220706.0,586.093,1.9140535599143476,2220706.0
11005,2026-03-12,R241,FB01,Almacén,BASEN410003,30129.349,9585.787,-20543.562,98013334.0,20543.562,68.18455320757181,98013334.0
11007,2026-03-12,R241,FB01,Almacén,BASEN410005,14483.94,14368.877,-115.063,302271.0,115.063,0.7944178172513833,302271.0
11009,2026-03-12,R241,FB01,Almacén,BASEN410008,5339.011,5338.544,-0.467,1768.0,0.467,0.008746938337456132,1768.0
11013,2026-03-12,R241,FB01,Almacén,BASEN410014,25130.099,25049.083,-81.016,249529.0,81.016,0.32238631451471805,249529.0
11015,2026-03-12,R241,FB01,Almacén,CUBIE410002,2209.203,2104.449,-104.754,315729.0,104.754,4.741710019405188,315729.0
11017,2026-03-12,R241,FB01,Almacén,CUBIE410010,1290.466,5765.873,4475.407,17924005.0,4475.407,346.8054950692231,17924005.0
11019,2026-03-12,R241,FB01,Almacén,CUBIE410018,709.915,709.981,0.066,723.0,0.066,0.0092968876555644,723.0
11021,2026-03-12,R241,FB01,Almacén,CUBIE410019,966.069,1001.632,35.563,259041.0,35.563,3.6812070359363567,259041.0
11025,2026-03-12,R241,FB01,Almacén,CUBIE410029,5817.575,6555.962,738.387,2108095.0,738.387,12.692350334976343,2108095.0
11027,2026-03-12,R241,FB01,Almacén,ENGON410002,1034.983,1132.866,97.883,189208.0,97.883,9.457450025749216,189208.0
11029,2026-03-12,R241,FB01,Almacén,ENGON410005,51734.386,51818.343,83.957,194948.0,83.957,0.16228471330460942,194948.0
11353,2026-03-12,R241,FB01,Almacén,BASEC410016,474.054,0.0,-474.054,2427631.0,474.054,100.0,2427631.0
11377,2026-03-12,R241,FB01,Almacén,CUBIE410003,0.7,0.0,-0.7,2230.0,0.7,100.0,2230.0
11423,2026-03-12,R241,FB01,Almacén,CUBIE410031,339.98,0.0,-339.98,792834.0,339.98,100.0,792834.0
11463,2026-03-12,R241,MP01,Almacén,1004883,4280.0,4150.0,-130.0,613941.0,130.0,3.0373831775700935,613941.0
11471,2026-03-12,R241,MP01,Almacén,1005062,1360.0,1347.0,-13.0,49067.0,13.0,0.9558823529411765,49067.0
11481,2026-03-12,R241,MP01,Almacén,1007037,16.23,14.99,-1.24,66091.0,1.24,7.640172520024644,66091.0
11483,2026-03-12,R241,MP01,Almacén,1007043,13.35,13.5,0.15,9378.0,0.15,1.1235955056179776,9378.0
11503,2026-03-12,R241,MP01,Almacén,1007060,230.615,230.0,-0.615,6814.0,0.615,0.2666782299503501,6814.0
11509,2026-03-12,R241,MP01,Almacén,1007070,1030.0,1042.0,12.0,63521.0,12.0,1.1650485436893203,63521.0
11513,2026-03-12,R241,MP01,Almacén,1007083,6582.0,6688.0,106.0,186308.0,106.0,1.610452749924035,186308.0
11517,2026-03-12,R241,MP01,Almacén,1007085,1862.7,1851.0,-11.7,9419.0,11.7,0.62812047028507,9419.0
11521,2026-03-12,R241,MP01,Almacén,1007092,110.5,111.0,0.5,16796.0,0.5,0.4524886877828055,16796.0
11527,2026-03-12,R241,MP01,Almacén,1007100,80.05,80.0,-0.05,2844.0,0.05,0.06246096189881325,2844.0
11529,2026-03-12,R241,MP01,Almacén,1007101,2802.0,2838.0,36.0,18000.0,36.0,1.284796573875803,18000.0
11533,2026-03-12,R241,MP01,Almacén,1007105,875.5,876.0,0.5,10941.0,0.5,0.05711022272986865,10941.0
11541,2026-03-12,R241,MP01,Almacén,1007127,11307.5,11360.0,52.5,96309.0,52.5,0.46429361043555156,96309.0
11545,2026-03-12,R241,MP01,Almacén,1007133,11508.2,11595.0,86.8,140306.0,86.8,0.754244799360456,140306.0
11547,2026-03-12,R241,MP01,Almacén,1007135,98.9,98.0,-0.9,30067.0,0.9,0.910010111223458,30067.0
11563,2026-03-12,R241,MP01,Almacén,1007644,22169.0,22321.0,152.0,120080.0,152.0,0.6856421128603004,120080.0
11565,2026-03-12,R241,MP01,Almacén,1007682,1173.321,1226.1,52.779,2171353.0,52.779,4.498257510093147,2171353.0
11567,2026-03-12,R241,MP01,Almacén,1007691,288.714,212.91,-75.804,2962861.0,75.804,26.25574097549824,2962861.0
11573,2026-03-12,R241,MP01,Almacén,1007753,144.601,93.64,-50.961,1709000.0,50.961,35.24249486518074,1709000.0
11583,2026-03-12,R241,MP01,Almacén,1008186,3070.0,3160.0,90.0,323678.0,90.0,2.9315960912052117,323678.0
11585,2026-03-12,R241,MP01,Almacén,1008187,1342.734,1411.53,68.796,2759795.0,68.796,5.123576225819858,2759795.0
11587,2026-03-12,R241,MP01,Almacén,1008193,1881.015,1867.93,-13.085,419609.0,13.085,0.6956350693641464,419609.0
11589,2026-03-12,R241,MP01,Almacén,1008194,1221.376,1341.83,120.454,2862293.0,120.454,9.862155470551247,2862293.0
11593,2026-03-12,R241,MP01,Almacén,1008198,25750.0,25626.0,-124.0,423612.0,124.0,0.4815533980582524,423612.0
11595,2026-03-12,R241,MP01,Almacén,1008348,990.5,990.0,-0.5,4160.0,0.5,0.05047955577990913,4160.0
11605,2026-03-12,R241,MP01,Almacén,1008439,1043.65,1036.75,-6.9,404264.0,6.9,0.66114118717961,404264.0
11866,2026-03-19,R241,MP01,Almacén,1005062,1167.0,1166.0,-1.0,3774.0,1.0,0.08568980291345331,3774.0
11870,2026-03-19,R241,MP01,Almacén,1006954,795.0,800.0,5.0,45103.0,5.0,0.628930817610063,45103.0
11874,2026-03-19,R241,MP01,Almacén,1006958,51.584,48.0,-3.584,160983.0,3.584,6.9478908188585615,160983.0
11876,2026-03-19,R241,MP01,Almacén,1007037,14.99,16.23,1.24,66091.0,1.24,8.272181454302869,66091.0
11902,2026-03-19,R241,MP01,Almacén,1007063,685.0,686.0,1.0,10522.0,1.0,0.145985401459854,10522.0
11904,2026-03-19,R241,MP01,Almacén,1007070,802.0,796.0,-6.0,31761.0,6.0,0.7481296758104738,31761.0
11906,2026-03-19,R241,MP01,Almacén,1007080,9240.0,9155.0,-85.0,66980.0,85.0,0.91991341991342,66980.0
11908,2026-03-19,R241,MP01,Almacén,1007083,8178.0,8358.0,180.0,316256.0,180.0,2.201027146001467,316256.0
11912,2026-03-19,R241,MP01,Almacén,1007085,1851.0,1821.0,-30.0,24152.0,30.0,1.6207455429497568,24152.0
11914,2026-03-19,R241,MP01,Almacén,1007091,6.04,6.0,-0.04,1618.0,0.04,0.6622516556291391,1618.0
11920,2026-03-19,R241,MP01,Almacén,1007099,27.9,28.5,0.6,25597.0,0.6,2.1505376344086025,25597.0
11922,2026-03-19,R241,MP01,Almacén,1007100,56.3,31.0,-25.3,1438770.0,25.3,44.93783303730018,1438770.0
11924,2026-03-19,R241,MP01,Almacén,1007101,2938.0,2918.0,-20.0,10000.0,20.0,0.6807351940095302,10000.0
11926,2026-03-19,R241,MP01,Almacén,1007104,119.0,117.0,-2.0,32192.0,2.0,1.680672268907563,32192.0
11928,2026-03-19,R241,MP01,Almacén,1007105,764.0,765.5,1.5,32824.0,1.5,0.1963350785340314,32824.0
11930,2026-03-19,R241,MP01,Almacén,1007108,4305.0,4245.0,-60.0,73080.0,60.0,1.3937282229965158,73080.0
11936,2026-03-19,R241,MP01,Almacén,1007127,13735.0,13725.0,-10.0,18199.0,10.0,0.0728066982162359,18199.0
11940,2026-03-19,R241,MP01,Almacén,1007133,14714.0,14674.0,-40.0,64862.0,40.0,0.2718499388337638,64862.0
11942,2026-03-19,R241,MP01,Almacén,1007135,78.2,78.0,-0.2,6682.0,0.2,0.2557544757033248,6682.0
11946,2026-03-19,R241,MP01,Almacén,1007149,180.0,181.0,1.0,12520.0,1.0,0.5555555555555556,12520.0
11954,2026-03-19,R241,MP01,Almacén,1007342,298.0,310.0,12.0,439876.0,12.0,4.026845637583892,439876.0
11958,2026-03-19,R241,MP01,Almacén,1007644,29121.0,29101.0,-20.0,15800.0,20.0,0.06867896020054255,15800.0
11960,2026-03-19,R241,MP01,Almacén,1007682,989.212,1080.84,91.628,3769668.0,91.628,9.262726291229786,3769668.0
11968,2026-03-19,R241,MP01,Almacén,1007753,93.87,117.71,23.84,799485.0,23.84,25.396825396825395,799485.0
11978,2026-03-19,R241,MP01,Almacén,1008186,5090.0,5000.0,-90.0,323678.0,90.0,1.768172888015717,323678.0
11980,2026-03-19,R241,MP01,Almacén,1008187,1295.627,1148.8,-146.827,5890223.0,146.827,11.332505420155648,5890223.0
11982,2026-03-19,R241,MP01,Almacén,1008193,1232.931,1283.23,50.299,1612985.0,50.299,4.079628138152095,1612985.0
11984,2026-03-19,R241,MP01,Almacén,1008194,948.384,1002.11,53.726,1276666.0,53.726,5.665004892532982,1276666.0
11988,2026-03-19,R241,MP01,Almacén,1008198,35386.0,35378.0,-8.0,27330.0,8.0,0.022607810998700052,27330.0
12486,2026-03-19,R241,FB01,Almacén,BASEN410001,28799.203,35208.586,6409.383,24285152.0,6409.383,22.255417971115378,24285152.0
12488,2026-03-19,R241,FB01,Almacén,BASEN410003,15280.374,9595.079,-5685.295,27124542.0,5685.295,37.206517327390024,27124542.0
12490,2026-03-19,R241,FB01,Almacén,BASEN410005,14468.877,14469.611,0.734,1928.0,0.734,0.0050729576317498585,1928.0
12492,2026-03-19,R241,FB01,Almacén,BASEN410008,6393.464,6393.467,0.003,11.0,0.003,4.692292003208276e-05,11.0
12494,2026-03-19,R241,FB01,Almacén,BASEN410010,1078.429,1078.725,0.296,1437.0,0.296,0.027447333111405566,1437.0
12496,2026-03-19,R241,FB01,Almacén,BASEN410014,26370.621,26274.22,-96.401,296915.0,96.401,0.3655621155072533,296915.0
12498,2026-03-19,R241,FB01,Almacén,CUBIE410002,1645.316,1644.492,-0.824,2484.0,0.824,0.05008156487872239,2484.0
12500,2026-03-19,R241,FB01,Almacén,CUBIE410010,1766.747,2840.504,1073.757,4300397.0,1073.757,60.77593452826014,4300397.0
12502,2026-03-19,R241,FB01,Almacén,CUBIE410019,661.994,662.229,0.235,1712.0,0.235,0.03549881116747282,1712.0
12504,2026-03-19,R241,FB01,Almacén,CUBIE410025,478.015,478.94,0.925,3703.0,0.925,0.19350857190673934,3703.0
12506,2026-03-19,R241,FB01,Almacén,CUBIE410029,3674.468,4620.148,945.68,2699916.0,945.68,25.736514782548113,2699916.0
12508,2026-03-19,R241,FB01,Almacén,ENGON410002,3240.115,2785.058,-455.057,879625.0,455.057,14.044470643788879,879625.0
12510,2026-03-19,R241,FB01,Almacén,ENGON410005,32274.367,32585.349,310.982,722100.0,310.982,0.9635572403325526,722100.0
12570,2026-03-19,R241,FB01,Almacén,CUBIE410003,30.767,0.0,-30.767,98024.0,30.767,100.0,98024.0
12684,2026-03-19,R241,FB01,Almacén,ARCIL410001,1504.795,1532.007,27.212,2869805.0,27.212,1.8083526327506403,2869805.0
12686,2026-03-19,R241,FB01,Almacén,ARCIL410002,1283.861,1301.539,17.678,1864340.0,17.678,1.3769403385569,1864340.0
12688,2026-03-19,R241,FB01,Almacén,ARCIL410003,921.405,963.193,41.788,4407004.0,41.788,4.535247800912736,4407004.0
12690,2026-03-19,R241,FB01,Almacén,ARCIL410004,1888.91,1898.828,9.918,1045962.0,9.918,0.5250647198648956,1045962.0
12692,2026-03-19,R241,FB01,Almacén,ARCIL410005,0.243,73.048,72.805,13278758.0,72.805,29960.90534979424,13278758.0
12694,2026-03-19,R241,FB01,Almacén,ARCIL410007,2510.239,2575.888,65.649,6519340.0,65.649,2.6152489862519066,6519340.0
12696,2026-03-19,R241,FB01,Almacén,ARCIL410008,2452.792,2493.086,40.294,5132529.0,40.294,1.6427809614512765,5132529.0
12698,2026-03-19,R241,FB01,Almacén,TRITU410001,20.4,19.905,-0.495,13152.0,0.495,2.4264705882352944,13152.0
12700,2026-03-19,R241,FB01,Almacén,BARBT410001,31.255,224.792,193.537,44685951.0,193.537,619.2193249080148,44685951.0
12702,2026-03-19,R241,FB01,Almacén,CWSEU410001,225690.648,104140.0,-121550.648,41934973.0,121550.648,53.85719305480483,41934973.0
12704,2026-03-19,R241,FB01,Almacén,PASTA410001,1187.509,914.962,-272.547,90721085.0,272.547,22.951152370213617,90721085.0
12708,2026-03-19,R241,MP01,Almacén,1007039,24238.0,24238.002,0.002,3.0,0.002,8.251505899826718e-06,3.0
12710,2026-03-19,R241,MP01,Almacén,1007042,277.814,315.881,38.067,2334268.0,38.067,13.702333215748666,2334268.0
12714,2026-03-19,R241,MP01,Almacén,1007131,7508.094,6740.0,-768.094,1991511.0,768.094,10.230212887585052,1991511.0
12716,2026-03-19,R241,MP01,Almacén,1007151,555168.89,583405.063,28236.173,9297652.0,28236.173,5.086051021338749,9297652.0
12718,2026-03-19,R241,MP01,Almacén,1007152,21603.841,23849.998,2246.157,5616616.0,2246.157,10.397026158450249,5616616.0
12724,2026-03-19,R241,MP01,Almacén,1008433,18190.301,18176.0,-14.301,25128.0,14.301,0.07861881999643656,25128.0
12740,2026-03-26,R241,FB01,Almacén,BARBT410001,114.638,372.342,257.704,59501534.0,257.704,224.79805998011128,59501534.0
12742,2026-03-26,R241,FB01,Almacén,CWSEU410001,97778.2,118462.0,20683.8,7135911.0,20683.8,21.153795017703334,7135911.0
12744,2026-03-26,R241,FB01,Almacén,PASTA410001,1207.022,803.884,-403.138,134190127.0,403.138,33.39939122899168,134190127.0
12746,2026-03-26,R241,FB01,Almacén,TRITU410001,9.708,9.444,-0.264,7014.0,0.264,2.719406674907293,7014.0
12752,2026-03-26,R241,MP01,Almacén,1007042,320.664,333.619,12.955,798291.0,12.955,4.040054387146671,798291.0
12756,2026-03-26,R241,MP01,Almacén,1007131,2903.23,3034.0,130.77,339059.0,130.77,4.504293493798287,339059.0
12758,2026-03-26,R241,MP01,Almacén,1007151,535010.806,531955.375,-3055.431,1009165.0,3055.431,0.571097063037639,1009165.0
12760,2026-03-26,R241,MP01,Almacén,1007152,22967.366,20575.002,-2392.364,5982213.0,2392.364,10.416362067813957,5982213.0
12766,2026-03-26,R241,MP01,Almacén,1008433,43480.259,43341.0,-139.259,246389.0,139.259,0.3202809808469632,246389.0
12772,2026-03-26,R241,FB01,Almacén,BASEN410001,29035.791,29027.85,-7.941,30088.0,7.941,0.02734900523288654,30088.0
12774,2026-03-26,R241,FB01,Almacén,BASEN410003,10365.079,10359.912,-5.167,24652.0,5.167,0.04985007832550046,24652.0
12776,2026-03-26,R241,FB01,Almacén,BASEN410005,12736.23,12725.78,-10.45,27452.0,10.45,0.08204939766320175,27452.0
12778,2026-03-26,R241,FB01,Almacén,BASEN410008,6053.467,6049.12,-4.347,16458.0,4.347,0.0718100883345032,16458.0
12780,2026-03-26,R241,FB01,Almacén,BASEN410010,778.725,778.588,-0.137,665.0,0.137,0.01759286012392051,665.0
12782,2026-03-26,R241,FB01,Almacén,BASEN410012,720.0,720.302,0.302,392.0,0.302,0.041944444444444444,392.0
12784,2026-03-26,R241,FB01,Almacén,BASEN410014,18703.204,18741.875,38.671,119107.0,38.671,0.2067613655927615,119107.0
12786,2026-03-26,R241,FB01,Almacén,CUBIE410003,818.472,1125.742,307.27,978962.0,307.27,37.54190735907887,978962.0
12788,2026-03-26,R241,FB01,Almacén,CUBIE410010,2789.63,3164.477,374.847,1501262.0,374.847,13.437158332825499,1501262.0
12790,2026-03-26,R241,FB01,Almacén,CUBIE410025,321.885,322.617,0.732,2930.0,0.732,0.22741041055035185,2930.0
12792,2026-03-26,R241,FB01,Almacén,CUBIE410029,1779.101,1806.994,27.893,79635.0,27.893,1.5678143062142058,79635.0
12794,2026-03-26,R241,FB01,Almacén,ENGON410002,4786.369,4786.424,0.055,106.0,0.055,0.0011490965280779649,106.0
12796,2026-03-26,R241,FB01,Almacén,ENGON410005,46109.981,50672.611,4562.63,10594427.0,4562.63,9.895102754434012,10594427.0
12816,2026-03-26,R241,MP01,Almacén,1004883,4450.0,4500.0,50.0,222900.0,50.0,1.1235955056179776,222900.0
12834,2026-03-26,R241,MP01,Almacén,1007037,16.23,27.23,11.0,586293.0,11.0,67.77572396796057,586293.0
12856,2026-03-26,R241,MP01,Almacén,1007060,209.119,230.0,20.881,231363.0,20.881,9.985223724290954,231363.0
12864,2026-03-26,R241,MP01,Almacén,1007080,6940.0,6710.0,-230.0,181240.0,230.0,3.314121037463977,181240.0
12866,2026-03-26,R241,MP01,Almacén,1007083,9086.0,9292.0,206.0,361869.0,206.0,2.2672243011226065,361869.0
12870,2026-03-26,R241,MP01,Almacén,1007085,2242.0,2244.0,2.0,1611.0,2.0,0.08920606601248886,1611.0
12874,2026-03-26,R241,MP01,Almacén,1007092,111.0,111.5,0.5,16796.0,0.5,0.45045045045045046,16796.0
12882,2026-03-26,R241,MP01,Almacén,1007101,2346.0,2352.0,6.0,3000.0,6.0,0.2557544757033248,3000.0
12884,2026-03-26,R241,MP01,Almacén,1007104,98.0,91.0,-7.0,112672.0,7.0,7.142857142857142,112672.0
12886,2026-03-26,R241,MP01,Almacén,1007105,627.5,635.5,8.0,172503.0,8.0,1.2749003984063745,172503.0
12892,2026-03-26,R241,MP01,Almacén,1007126,370.0,372.0,2.0,3564.0,2.0,0.5405405405405406,3564.0
12894,2026-03-26,R241,MP01,Almacén,1007127,8360.0,8340.0,-20.0,36325.0,20.0,0.23923444976076555,36325.0
12898,2026-03-26,R241,MP01,Almacén,1007133,11978.0,11836.0,-142.0,230456.0,142.0,1.1855067623977291,230456.0
12908,2026-03-26,R241,MP01,Almacén,1007242,720.0,710.0,-10.0,41719.0,10.0,1.3888888888888888,41719.0
12916,2026-03-26,R241,MP01,Almacén,1007644,15012.0,15004.0,-8.0,6320.0,8.0,0.05329070077271516,6320.0
12918,2026-03-26,R241,MP01,Almacén,1007682,854.526,880.69,26.164,1057199.0,26.164,3.0618143859870854,1057199.0
12920,2026-03-26,R241,MP01,Almacén,1007691,188.367,159.58,-28.787,1125116.0,28.787,15.282400845158653,1125116.0
12926,2026-03-26,R241,MP01,Almacén,1007753,289.555,146.4,-143.155,4800768.0,143.155,49.439657405328866,4800768.0
12936,2026-03-26,R241,MP01,Almacén,1008186,4730.0,4720.0,-10.0,36213.0,10.0,0.21141649048625794,36213.0
12938,2026-03-26,R241,MP01,Almacén,1008187,942.577,890.32,-52.257,2070332.0,52.257,5.544056347651173,2070332.0
12940,2026-03-26,R241,MP01,Almacén,1008193,791.984,658.47,-133.514,4281520.0,133.514,16.858168851896,4281520.0
12942,2026-03-26,R241,MP01,Almacén,1008194,1938.289,1840.55,-97.739,2319731.0,97.739,5.042540095929968,2319731.0
12946,2026-03-26,R241,MP01,Almacén,1008198,14112.0,14142.0,30.0,102487.0,30.0,0.21258503401360546,102487.0
12958,2026-03-26,R241,MP01,Almacén,1008439,838.699,811.75,-26.949,1578915.0,26.949,3.2131909063919237,1578915.0
13138,2026-03-26,R241,FB01,Almacén,CUBIE410002,0.401,0.0,-0.401,1209.0,0.401,100.0,1209.0
13168,2026-03-26,R241,FB01,Almacén,CUBIE410019,0.541,0.0,-0.541,3941.0,0.541,100.0,3941.0
13188,2026-03-26,R241,FB01,Almacén,CUBIE410031,0.83,0.0,-0.83,1936.0,0.83,100.0,1936.0
13627,2026-03-31,R241,MP01,Almacén,2005265,0.115,1580.0,1579.885,6263078.0,1579.885,1373813.0434782607,6263078.0
13629,2026-03-31,R241,MP01,Almacén,2005285,4201.248,3000.0,-1201.248,50465.0,1201.248,28.59264675639239,50465.0
13653,2026-03-31,R241,MP01,Almacén,2007001,2602.154,2575.0,-27.154,1006801.0,27.154,1.0435200991178846,1006801.0
13655,2026-03-31,R241,MP01,Almacén,2007007,693.976,689.0,-4.976,248399.0,4.976,0.7170276781906002,248399.0
13657,2026-03-31,R241,MP01,Almacén,2007008,131468.067,58750.0,-72718.067,6195400.0,72718.067,55.312342121832515,6195400.0
13659,2026-03-31,R241,MP01,Almacén,2007012,922.074,950.0,27.926,1170.0,27.926,3.028607248442099,1170.0
13661,2026-03-31,R241,MP01,Almacén,2007031,49.5,17.0,-32.5,267478.0,32.5,65.65656565656566,267478.0
13663,2026-03-31,R241,MP01,Almacén,2007034,78.091,177.0,98.909,1473744.0,98.909,126.65864184092919,1473744.0
13665,2026-03-31,R241,MP01,Almacén,2007036,7030.904,7000.0,-30.904,245.0,30.904,0.43954518508573004,245.0
13681,2026-03-31,R241,MP01,Almacén,2007502,1197.964,1172.0,-25.964,1061845.0,25.964,2.1673439268625767,1061845.0
